ano_campeonato,rodada,estadio,arbitro,publico,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante
2018,36,Estádio Jornalista Mário Filho,Braulio da Silva Machado,36013.0,Flamengo,Grêmio,Dorival Júnior,Renato Gaúcho,2.0,4.0,35550000.0,23200000.0,29.4,27.2,2.0,0.0,0.0,0.0
2018,38,Estádio Jornalista Mário Filho,Flavio Rodrigues de Souza,66046.0,Flamengo,Atlético-PR,Dorival Júnior,Tiago Nunes,2.0,7.0,38300000.0,11450000.0,27.9,26.3,1.0,2.0,1.0,0.0
2018,21,Estádio São Januário,Igor Junior Benevenuto,8782.0,Vasco da Gama,Chapecoense,Valdir,Guto Ferreira,14.0,12.0,10300000.0,10450000.0,28.1,27.5,3.0,1.0,0.0,0.0
2018,26,Estádio São Januário,Leandro Pedro Vuaden,13293.0,Vasco da Gama,EC Bahia,Alberto Valentim,Enderson Moreira,18.0,14.0,12200000.0,10350000.0,29.5,26.3,2.0,1.0,1.0,1.0
2018,29,Estádio São Januário,Marcelo Aparecido Ribeiro de Souza,11376.0,Vasco da Gama,Cruzeiro,Alberto Valentim,Mano Menezes,16.0,9.0,10250000.0,14750000.0,27.8,26.9,2.0,0.0,0.0,0.0
2018,29,Estádio Governador Roberto Santos,Jean Pierre Goncalves Lima,29328.0,EC Bahia,Paraná,Enderson Moreira,Claudinei Oliveira,15.0,20.0,11400000.0,3450000.0,26.8,26.9,2.0,0.0,0.0,0.0
2018,15,Estádio Presidente Vargas,Dyorgines Jose Padovani,10755.0,Ceará SC,EC Bahia,Lisca,Enderson Moreira,20.0,14.0,8250000.0,11700000.0,30.4,26.7,0.0,2.0,0.0,1.0
2018,28,Estádio Manoel Barradas,Daniel Nobre Bins,7478.0,EC Vitória,Santos FC,Paulo César Carpegiani,Cuca,17.0,8.0,6150000.0,31750000.0,23.9,27.5,0.0,1.0,0.0,1.0
2018,30,Estádio Manoel Barradas,Rafael Traci,18663.0,EC Vitória,Corinthians,Paulo César Carpegiani,Jair Ventura,17.0,11.0,11250000.0,27400000.0,25.7,29.1,2.0,2.0,1.0,1.0
2018,25,Neo Química Arena,Rodrigo D,21112.0,Corinthians,Sport Recife,Jair Ventura,Eduardo Baptista,10.0,18.0,19100000.0,8850000.0,28.9,29.2,2.0,1.0,0.0,1.0
2018,26,Neo Química Arena,Eduardo Tomaz de Aquino Valadão,27199.0,Corinthians,Internacional,Jair Ventura,Odair Hellmann,8.0,2.0,30100000.0,22550000.0,26.8,25.8,1.0,1.0,0.0,1.0
2018,35,Neo Química Arena,Wilton Sampaio,38605.0,Corinthians,Vasco da Gama,Jair Ventura,Alberto Valentim,13.0,14.0,25200000.0,12950000.0,28.6,27.5,1.0,0.0,0.0,0.0
2018,37,Neo Química Arena,Paulo Roberto Alves Júnior,36110.0,Corinthians,Chapecoense,Jair Ventura,Claudinei Oliveira,12.0,16.0,26000000.0,11750000.0,26.6,29.3,0.0,0.0,0.0,0.0
2018,24,Estádio Jornalista Mário Filho,Leandro Pedro Vuaden,10969.0,Fluminense,Botafogo,Marcelo Oliveira,Zé Ricardo,12.0,15.0,12350000.0,12300000.0,26.9,24.1,1.0,0.0,1.0,0.0
2018,27,Estádio Jornalista Mário Filho,Raphael Claus,8721.0,Fluminense,Grêmio,Marcelo Oliveira,Renato Gaúcho,9.0,5.0,13550000.0,9050000.0,25.9,27.4,0.0,1.0,0.0,0.0
2018,30,Estádio Jornalista Mário Filho,Jean Pierre Goncalves Lima,4762.0,Fluminense,Atlético-MG,Marcelo Oliveira,Levir Culpi,9.0,6.0,13850000.0,22950000.0,26.2,29.2,1.0,0.0,0.0,0.0
2018,35,Estádio Jornalista Mário Filho,Anderson Daronco,6435.0,Fluminense,Ceará SC,Marcelo Oliveira,Lisca,12.0,16.0,12950000.0,7380000.0,26.5,28.6,0.0,0.0,0.0,0.0
2018,18,Arena Condá,Grazianni Maciel Rocha,10070.0,Chapecoense,Corinthians,Guto Ferreira,Osmar Loss,17.0,7.0,10050000.0,18050000.0,27.7,24.7,2.0,1.0,0.0,1.0
2018,28,Arena Condá,Luiz Flávio de Oliveira,10074.0,Chapecoense,Atlético-MG,Guto Ferreira,Thiago Larghi,18.0,6.0,9350000.0,16550000.0,27.1,28.5,1.0,0.0,0.0,0.0
2018,31,Arena Condá,Wilton Sampaio,13278.0,Chapecoense,América-MG,Claudinei Oliveira,Adilson Batista,18.0,16.0,10800000.0,8650000.0,27.3,28.9,1.0,0.0,0.0,0.0
2018,34,Arena Condá,Luiz Flávio de Oliveira,17261.0,Chapecoense,Botafogo,Claudinei Oliveira,Zé Ricardo,17.0,12.0,11300000.0,14050000.0,28.8,26.1,0.0,1.0,0.0,0.0
2018,36,Arena Condá,Leandro Pedro Vuaden,12384.0,Chapecoense,Sport Recife,Claudinei Oliveira,Milton Mendes,18.0,16.0,11350000.0,10050000.0,29.5,27.3,2.0,1.0,2.0,0.0
2018,23,Allianz Parque,Marcelo de Lima Henrique,24601.0,Palmeiras,Atlético-PR,Luiz Felipe Scolari,Tiago Nunes,5.0,10.0,28200000.0,11200000.0,30.3,26.4,2.0,0.0,0.0,0.0
2018,32,Estádio Olímpico Nilton Santos,Leandro Pedro Vuaden,21463.0,Botafogo,Corinthians,Zé Ricardo,Jair Ventura,15.0,11.0,15650000.0,28250000.0,27.1,28.3,1.0,0.0,1.0,0.0
2018,19,Estádio Cícero Pompeu de Toledo,Rafael Traci,41075.0,São Paulo,Chapecoense,Diego Aguirre,Guto Ferreira,1.0,13.0,28450000.0,10450000.0,27.9,28.7,2.0,0.0,1.0,0.0
2018,32,Estádio Cícero Pompeu de Toledo,Wilton Sampaio,32612.0,São Paulo,Flamengo,Diego Aguirre,Dorival Júnior,4.0,2.0,26400000.0,45550000.0,27.9,27.3,2.0,2.0,1.0,1.0
2018,37,Estádio Cícero Pompeu de Toledo,André Luiz de Freitas Castro,15235.0,São Paulo,Sport Recife,André Jardine,Milton Mendes,5.0,17.0,21750000.0,7800000.0,27.3,26.7,0.0,0.0,0.0,0.0
2018,23,Estádio Durival Britto e Silva,Bruno Arleu de Araújo,2829.0,Paraná,Chapecoense,Claudinei Oliveira,Guto Ferreira,20.0,17.0,4750000.0,8600000.0,26.0,27.5,1.0,1.0,1.0,0.0
2018,34,Estádio Durival Britto e Silva,Wagner do Nascimento Magalhães,1610.0,Paraná,Atlético-MG,Dado Cavalcanti,Levir Culpi,20.0,6.0,3350000.0,16250000.0,25.0,28.1,0.0,1.0,0.0,1.0
2018,33,Arena do Grêmio,Raphael Claus,22622.0,Grêmio,Vasco da Gama,Renato Gaúcho,Alberto Valentim,5.0,13.0,24700000.0,9300000.0,31.0,26.9,2.0,1.0,1.0,1.0
2018,15,Arena da Baixada,Rodrigo D,12907.0,Atlético-PR,Vasco da Gama,Tiago Nunes,Alberto Valentim,19.0,8.0,10250000.0,9950000.0,26.1,26.8,1.0,0.0,0.0,0.0
2018,19,Arena da Baixada,Igor Junior Benevenuto,22061.0,Atlético-PR,Flamengo,Tiago Nunes,Maurício Barbieri,17.0,2.0,11500000.0,44100000.0,26.3,25.3,3.0,0.0,3.0,0.0
2018,29,Arena da Baixada,Wagner Reway,13481.0,Atlético-PR,Sport Recife,Tiago Nunes,Milton Mendes,10.0,19.0,12000000.0,9650000.0,28.2,28.7,4.0,0.0,0.0,0.0
2018,33,Arena da Baixada,Anderson Daronco,8641.0,Atlético-PR,Cruzeiro,Tiago Nunes,Mano Menezes,9.0,8.0,14000000.0,29300000.0,26.1,30.8,2.0,0.0,2.0,0.0
2018,37,Arena da Baixada,Leandro Bizzio Marinho,9632.0,Atlético-PR,Ceará SC,Tiago Nunes,Lisca,7.0,15.0,10750000.0,7750000.0,26.0,27.5,2.0,2.0,0.0,1.0
2018,27,Estádio Municipal Paulo Machado de Carvalho,Dewson Fernando Freitas da Silva,35654.0,Palmeiras,Cruzeiro,Luiz Felipe Scolari,Mano Menezes,2.0,7.0,37900000.0,17300000.0,28.9,27.3,3.0,1.0,2.0,1.0
2018,29,Estádio Municipal Paulo Machado de Carvalho,Péricles Bassols Pegado Cortez,26428.0,Santos FC,Corinthians,Cuca,Jair Ventura,7.0,11.0,26350000.0,22850000.0,27.0,25.4,1.0,0.0,1.0,0.0
2018,25,Estádio Governador Magalhães Pinto,Rafael Traci,24999.0,Cruzeiro,Atlético-MG,Mano Menezes,Thiago Larghi,7.0,5.0,16050000.0,20450000.0,26.4,30.5,0.0,0.0,0.0,0.0
2018,26,Estádio Governador Magalhães Pinto,Braulio da Silva Machado,9029.0,Cruzeiro,Santos FC,Mano Menezes,Cuca,7.0,9.0,15050000.0,35300000.0,28.5,26.5,2.0,1.0,0.0,1.0
2018,19,Estádio Urbano Caldeira,Dewson Fernando Freitas da Silva,10991.0,Santos FC,Sport Recife,Cuca,Eduardo Baptista,18.0,15.0,36250000.0,13650000.0,27.8,29.4,3.0,0.0,1.0,0.0
2018,25,Estádio Urbano Caldeira,Ricardo Marques Ribeiro,13488.0,Santos FC,São Paulo,Cuca,Diego Aguirre,8.0,2.0,36800000.0,24250000.0,26.2,31.0,0.0,0.0,0.0,0.0
2018,31,Estádio Urbano Caldeira,Héber Lopes,8680.0,Santos FC,Fluminense,Cuca,Marcelo Oliveira,7.0,9.0,39300000.0,6400000.0,26.4,25.1,3.0,0.0,0.0,0.0
2018,36,Estádio Urbano Caldeira,Héber Lopes,3620.0,Santos FC,Botafogo,Cuca,Zé Ricardo,10.0,9.0,30250000.0,15350000.0,24.6,24.7,1.0,1.0,1.0,0.0
2018,23,Estádio Governador Plácido Castelo,Rodolpho Toski Marques,39785.0,Ceará SC,Corinthians,Lisca,Osmar Loss,19.0,8.0,6180000.0,18300000.0,27.8,27.6,2.0,1.0,1.0,0.0
2018,25,Estádio Governador Plácido Castelo,Marcelo Aparecido Ribeiro de Souza,32136.0,Ceará SC,EC Vitória,Lisca,Paulo César Carpegiani,19.0,12.0,6180000.0,10350000.0,27.8,24.3,2.0,0.0,1.0,0.0
2018,33,Estádio Governador Plácido Castelo,Dewson Fernando Freitas da Silva,42149.0,Ceará SC,Internacional,Lisca,Odair Hellmann,15.0,2.0,6480000.0,22650000.0,27.9,27.8,1.0,1.0,1.0,1.0
2018,36,Estádio Governador Plácido Castelo,Luiz Flávio de Oliveira,48824.0,Ceará SC,Paraná,Lisca,Dado Cavalcanti,14.0,20.0,7080000.0,3500000.0,28.4,23.8,1.0,0.0,1.0,0.0
2018,23,Estádio Raimundo Sampaio,Héber Lopes,5061.0,América-MG,Vasco da Gama,Adilson Batista,Alberto Valentim,12.0,15.0,9150000.0,11100000.0,31.2,28.9,2.0,1.0,1.0,0.0
2018,24,Estádio Raimundo Sampaio,Daniel Nobre Bins,4348.0,América-MG,Ceará SC,Adilson Batista,Lisca,9.0,19.0,8950000.0,6430000.0,32.0,30.0,0.0,0.0,0.0,0.0
2018,30,Estádio Raimundo Sampaio,Raphael Claus,12666.0,Cruzeiro,Chapecoense,Mano Menezes,Claudinei Oliveira,10.0,18.0,30800000.0,10650000.0,32.0,27.4,3.0,0.0,3.0,0.0
2018,32,Estádio Raimundo Sampaio,Héber Lopes,9423.0,América-MG,Cruzeiro,Adilson Batista,Mano Menezes,16.0,9.0,9050000.0,30800000.0,29.0,32.0,1.0,2.0,0.0,1.0
2018,33,Estádio Raimundo Sampaio,Wagner Reway,5074.0,América-MG,Paraná,Adilson Batista,Dado Cavalcanti,18.0,20.0,8500000.0,3850000.0,28.1,24.3,0.0,1.0,0.0,0.0
2018,18,Estádio Adelmar da Costa Carvalho,Anderson Daronco,16050.0,Sport Recife,São Paulo,Claudinei Oliveira,Diego Aguirre,14.0,1.0,11200000.0,31000000.0,29.5,31.0,1.0,3.0,0.0,1.0
2018,32,Estádio Adelmar da Costa Carvalho,Anderson Daronco,25002.0,Sport Recife,Ceará SC,Milton Mendes,Lisca,18.0,13.0,9250000.0,7030000.0,27.5,28.3,1.0,0.0,0.0,0.0
2018,27,Estádio Beira-Rio,Savio Pereira Sampaio,37070.0,Internacional,EC Vitória,Odair Hellmann,Paulo César Carpegiani,3.0,14.0,22650000.0,8300000.0,27.6,23.7,2.0,1.0,0.0,1.0
2018,32,Estádio Beira-Rio,Rodrigo D,32007.0,Internacional,Atlético-PR,Odair Hellmann,Tiago Nunes,3.0,8.0,18600000.0,11250000.0,27.9,26.4,2.0,1.0,0.0,0.0
2018,37,Estádio Beira-Rio,Héber Lopes,31395.0,Internacional,Fluminense,Odair Hellmann,Marcelo Oliveira,3.0,13.0,23200000.0,8900000.0,28.6,26.2,2.0,0.0,0.0,0.0
2018,18,Arena Fonte Nova,Péricles Bassols Pegado Cortez,19100.0,EC Bahia,América-MG,Enderson Moreira,Adilson Batista,11.0,10.0,12350000.0,9450000.0,28.3,31.1,1.0,0.0,0.0,0.0
2018,20,Arena Fonte Nova,Rodrigo D,18671.0,EC Bahia,Internacional,Enderson Moreira,Odair Hellmann,9.0,2.0,12950000.0,23700000.0,28.5,27.0,0.0,1.0,0.0,1.0
2018,34,Arena Fonte Nova,Raphael Claus,17825.0,EC Bahia,Ceará SC,Enderson Moreira,Lisca,11.0,14.0,13600000.0,6780000.0,27.2,27.8,2.0,1.0,1.0,1.0
2018,25,Estádio Nacional de Brasília Mané Garrincha,Luiz Flávio de Oliveira,54288.0,Vasco da Gama,Flamengo,Alberto Valentim,Maurício Barbieri,16.0,4.0,9700000.0,47550000.0,29.2,28.3,1.0,1.0,1.0,0.0
2018,18,Estádio Raimundo Sampaio,Rodrigo D,22062.0,Atlético-MG,Santos FC,Thiago Larghi,Cuca,5.0,16.0,11200000.0,40750000.0,27.5,25.8,3.0,1.0,1.0,1.0
2018,20,Estádio Jornalista Mário Filho,Wilton Sampaio,51878.0,Flamengo,EC Vitória,Maurício Barbieri,Paulo César Carpegiani,3.0,18.0,51500000.0,9750000.0,27.7,24.3,1.0,0.0,1.0,0.0
2018,26,Estádio Jornalista Mário Filho,Rodolpho Toski Marques,39462.0,Flamengo,Atlético-MG,Maurício Barbieri,Thiago Larghi,4.0,6.0,43500000.0,14700000.0,27.3,29.4,2.0,1.0,1.0,1.0
2018,19,Estádio São Januário,Vinicius Gonçalves Dias Araujo,15539.0,Vasco da Gama,Ceará SC,Valdir,Lisca,14.0,19.0,15450000.0,6680000.0,30.3,28.3,1.0,1.0,0.0,0.0
2018,31,Estádio São Januário,Igor Junior Benevenuto,8301.0,Vasco da Gama,Internacional,Alberto Valentim,Odair Hellmann,15.0,3.0,11150000.0,22300000.0,28.1,28.1,1.0,1.0,0.0,0.0
2018,36,Estádio São Januário,Anderson Daronco,14917.0,Vasco da Gama,São Paulo,Alberto Valentim,André Jardine,15.0,5.0,12700000.0,34250000.0,28.3,28.2,2.0,0.0,1.0,0.0
2018,37,Estádio São Januário,Rafael Traci,21066.0,Vasco da Gama,Palmeiras,Alberto Valentim,Luiz Felipe Scolari,14.0,1.0,12700000.0,41750000.0,28.3,28.4,0.0,1.0,0.0,0.0
2018,26,Estádio Manoel Barradas,Vinicius Gonçalves Dias Araujo,9994.0,EC Vitória,Botafogo,Paulo César Carpegiani,Zé Ricardo,13.0,15.0,6500000.0,12100000.0,23.5,25.3,3.0,4.0,1.0,2.0
2018,32,Estádio Jornalista Mário Filho,Luiz Flávio de Oliveira,14275.0,Fluminense,Vasco da Gama,Marcelo Oliveira,Alberto Valentim,10.0,14.0,12650000.0,11150000.0,25.3,28.1,0.0,1.0,0.0,0.0
2018,33,Estádio Jornalista Mário Filho,Flavio Rodrigues de Souza,12256.0,Fluminense,Sport Recife,Marcelo Oliveira,Milton Mendes,10.0,16.0,11150000.0,9250000.0,26.3,27.5,0.0,0.0,0.0,0.0
2018,22,Arena Condá,Ricardo Marques Ribeiro,4546.0,Chapecoense,Palmeiras,Guto Ferreira,Luiz Felipe Scolari,16.0,4.0,7000000.0,30900000.0,28.0,28.0,1.0,2.0,0.0,1.0
2018,25,Arena Condá,Wagner do Nascimento Magalhães,16981.0,Chapecoense,Internacional,Guto Ferreira,Odair Hellmann,17.0,1.0,8250000.0,22600000.0,28.1,27.1,2.0,1.0,1.0,1.0
2018,38,Arena Condá,Wilton Sampaio,19992.0,Chapecoense,São Paulo,Claudinei Oliveira,André Jardine,16.0,5.0,11750000.0,17150000.0,29.4,27.7,1.0,0.0,0.0,0.0
2018,19,Estádio Olímpico Nilton Santos,Marcelo Aparecido Ribeiro de Souza,8470.0,Botafogo,Atlético-MG,Marcos Paquetá,Thiago Larghi,11.0,5.0,11700000.0,15850000.0,26.2,28.6,0.0,3.0,0.0,0.0
2018,27,Estádio Olímpico Nilton Santos,Rafael Traci,19976.0,Botafogo,São Paulo,Zé Ricardo,Diego Aguirre,12.0,1.0,12100000.0,27650000.0,25.3,31.4,2.0,2.0,2.0,1.0
2018,33,Estádio Olímpico Nilton Santos,Braulio da Silva Machado,19267.0,Botafogo,Flamengo,Zé Ricardo,Dorival Júnior,14.0,3.0,16150000.0,45550000.0,26.3,27.3,2.0,1.0,2.0,0.0
2018,37,Estádio Olímpico Nilton Santos,Igor Junior Benevenuto,28972.0,Botafogo,Paraná,Zé Ricardo,Dado Cavalcanti,9.0,20.0,12150000.0,3300000.0,25.4,23.5,2.0,1.0,1.0,0.0
2018,21,Estádio Cícero Pompeu de Toledo,Wagner Reway,57723.0,São Paulo,Ceará SC,Diego Aguirre,Lisca,1.0,19.0,29250000.0,6330000.0,30.0,28.6,1.0,0.0,0.0,0.0
2018,24,Estádio Cícero Pompeu de Toledo,André Luiz de Freitas Castro,43550.0,São Paulo,EC Bahia,Diego Aguirre,Enderson Moreira,2.0,11.0,20150000.0,12350000.0,30.7,27.0,1.0,0.0,0.0,0.0
2018,30,Estádio Cícero Pompeu de Toledo,Péricles Bassols Pegado Cortez,13053.0,São Paulo,Atlético-PR,Diego Aguirre,Tiago Nunes,4.0,8.0,17000000.0,12200000.0,27.1,26.5,0.0,0.0,0.0,0.0
2018,18,Estádio Durival Britto e Silva,Raphael Claus,5443.0,Paraná,Botafogo,Rogério Micale,Zé Ricardo,20.0,12.0,6650000.0,14050000.0,27.4,25.2,1.0,1.0,0.0,0.0
2018,30,Estádio Durival Britto e Silva,Braulio da Silva Machado,4271.0,Paraná,Flamengo,Dado Cavalcanti,Dorival Júnior,20.0,3.0,4550000.0,45550000.0,26.7,27.3,0.0,4.0,0.0,1.0
2018,32,Estádio Durival Britto e Silva,Raphael Claus,1328.0,Paraná,EC Vitória,Dado Cavalcanti,Paulo César Carpegiani,20.0,19.0,3550000.0,7950000.0,24.2,24.8,1.0,1.0,0.0,0.0
2018,38,Estádio Durival Britto e Silva,Rodrigo Carvalhaes de Miranda,2975.0,Paraná,Internacional,Dado Cavalcanti,Odair Hellmann,20.0,3.0,3100000.0,18400000.0,23.1,28.5,1.0,1.0,0.0,0.0
2018,21,Arena da Baixada,Marcelo Aparecido Ribeiro de Souza,13577.0,Atlético-PR,Grêmio,Tiago Nunes,Renato Gaúcho,16.0,4.0,11500000.0,10600000.0,26.3,28.2,2.0,1.0,1.0,1.0
2018,30,Estádio Municipal Paulo Machado de Carvalho,André Luiz de Freitas Castro,36323.0,Palmeiras,Ceará SC,Luiz Felipe Scolari,Lisca,1.0,14.0,31100000.0,6180000.0,29.9,27.9,2.0,1.0,2.0,0.0
2018,19,Estádio Governador Magalhães Pinto,Bruno Arleu de Araújo,24367.0,Cruzeiro,EC Bahia,Mano Menezes,Enderson Moreira,8.0,9.0,24800000.0,12450000.0,30.5,28.5,1.0,1.0,0.0,0.0
2018,31,Estádio Governador Magalhães Pinto,Marcelo de Lima Henrique,18783.0,Cruzeiro,Paraná,Mano Menezes,Dado Cavalcanti,10.0,20.0,29400000.0,3450000.0,30.0,24.4,3.0,1.0,2.0,1.0
2018,34,Estádio Governador Magalhães Pinto,Jean Pierre Goncalves Lima,15520.0,Cruzeiro,Corinthians,Mano Menezes,Jair Ventura,9.0,13.0,21900000.0,27150000.0,29.6,29.1,1.0,0.0,1.0,0.0
2018,21,Estádio Urbano Caldeira,Héber Lopes,11564.0,Santos FC,EC Bahia,Cuca,Enderson Moreira,13.0,11.0,40650000.0,14500000.0,26.0,27.8,2.0,0.0,0.0,0.0
2018,27,Estádio Urbano Caldeira,Caio Max Augusto Vieira,7802.0,Santos FC,Atlético-PR,Cuca,Tiago Nunes,11.0,10.0,31300000.0,10250000.0,26.9,26.8,1.0,0.0,0.0,0.0
2018,27,Estádio Governador Plácido Castelo,Wilton Sampaio,27485.0,Ceará SC,Chapecoense,Lisca,Guto Ferreira,18.0,17.0,6280000.0,8250000.0,27.2,28.1,3.0,1.0,0.0,1.0
2018,31,Estádio Governador Plácido Castelo,Wagner Reway,37394.0,Ceará SC,Atlético-MG,Lisca,Levir Culpi,14.0,6.0,6250000.0,17950000.0,28.1,29.4,2.0,1.0,1.0,1.0
2018,30,Estádio Raimundo Sampaio,Luiz Flávio de Oliveira,5821.0,América-MG,Grêmio,Adilson Batista,Renato Gaúcho,16.0,5.0,8750000.0,8100000.0,28.6,25.6,1.0,1.0,1.0,0.0
2018,35,Estádio Raimundo Sampaio,Dewson Fernando Freitas da Silva,4652.0,América-MG,Santos FC,Givanildo Oliveira,Cuca,19.0,9.0,8500000.0,37300000.0,28.4,26.3,2.0,1.0,1.0,1.0
2018,37,Estádio Raimundo Sampaio,Marcelo Aparecido Ribeiro de Souza,4398.0,América-MG,EC Bahia,Givanildo Oliveira,Enderson Moreira,18.0,11.0,9350000.0,14350000.0,28.9,26.9,1.0,0.0,0.0,0.0
2018,20,Estádio Adelmar da Costa Carvalho,Jailson Macedo Freitas,16425.0,Sport Recife,América-MG,Eduardo Baptista,Adilson Batista,17.0,11.0,12500000.0,9000000.0,29.2,30.6,0.0,2.0,0.0,0.0
2018,24,Estádio Adelmar da Costa Carvalho,Vinicius Gonçalves Dias Araujo,9525.0,Sport Recife,Cruzeiro,Eduardo Baptista,Mano Menezes,18.0,7.0,12850000.0,19700000.0,29.7,31.1,0.0,0.0,0.0,0.0
2018,23,Estádio Beira-Rio,Ricardo Marques Ribeiro,33633.0,Internacional,Flamengo,Odair Hellmann,Maurício Barbieri,2.0,3.0,25800000.0,32250000.0,27.0,26.6,2.0,1.0,1.0,0.0
2018,24,Estádio Beira-Rio,Péricles Bassols Pegado Cortez,44176.0,Internacional,Grêmio,Odair Hellmann,Renato Gaúcho,1.0,5.0,26800000.0,45450000.0,27.8,29.4,1.0,0.0,0.0,0.0
2018,29,Estádio Beira-Rio,Braulio da Silva Machado,45263.0,Internacional,São Paulo,Odair Hellmann,Diego Aguirre,2.0,4.0,23150000.0,28150000.0,27.3,29.2,3.0,1.0,1.0,1.0
2018,30,Estádio Beira-Rio,Ricardo Marques Ribeiro,43159.0,Internacional,Santos FC,Odair Hellmann,Cuca,2.0,7.0,23900000.0,37250000.0,28.4,27.0,2.0,2.0,1.0,0.0
2018,34,Estádio Beira-Rio,Wilton Sampaio,28973.0,Internacional,América-MG,Odair Hellmann,Givanildo Oliveira,2.0,19.0,23900000.0,7300000.0,27.4,30.2,2.0,0.0,2.0,0.0
2018,23,Arena Fonte Nova,Marcelo Aparecido Ribeiro de Souza,13816.0,EC Bahia,Sport Recife,Enderson Moreira,Eduardo Baptista,14.0,18.0,11600000.0,12250000.0,26.7,29.4,2.0,0.0,0.0,0.0
2018,25,Arena Fonte Nova,Héber Lopes,24951.0,EC Bahia,Palmeiras,Enderson Moreira,Luiz Felipe Scolari,13.0,3.0,12650000.0,35900000.0,27.2,28.4,1.0,1.0,1.0,0.0
2018,27,Arena Fonte Nova,Igor Junior Benevenuto,31626.0,EC Bahia,Flamengo,Enderson Moreira,Dorival Júnior,15.0,4.0,9750000.0,47750000.0,27.2,26.1,0.0,0.0,0.0,0.0
2018,36,Arena Fonte Nova,Flavio Rodrigues de Souza,16437.0,EC Bahia,Fluminense,Enderson Moreira,Marcelo Oliveira,11.0,13.0,13400000.0,11500000.0,27.3,26.4,2.0,0.0,0.0,0.0
2018,23,Estádio Raimundo Sampaio,Anderson Daronco,20852.0,Atlético-MG,São Paulo,Thiago Larghi,Diego Aguirre,6.0,1.0,18100000.0,17400000.0,29.4,31.0,1.0,0.0,1.0,0.0
2018,29,Estádio Raimundo Sampaio,Flavio Rodrigues de Souza,20526.0,Atlético-MG,América-MG,Thiago Larghi,Adilson Batista,6.0,14.0,21150000.0,8550000.0,31.0,28.7,0.0,0.0,0.0,0.0
2018,35,Estádio Raimundo Sampaio,Marcelo Aparecido Ribeiro de Souza,17313.0,Atlético-MG,EC Bahia,Levir Culpi,Enderson Moreira,6.0,10.0,22400000.0,12200000.0,31.6,26.9,1.0,0.0,0.0,0.0
2018,38,Estádio Raimundo Sampaio,Braulio da Silva Machado,22365.0,Atlético-MG,Botafogo,Levir Culpi,Zé Ricardo,6.0,9.0,20450000.0,12800000.0,30.7,25.2,1.0,0.0,1.0,0.0
2018,18,Estádio Jornalista Mário Filho,Dewson Fernando Freitas da Silva,55276.0,Flamengo,Cruzeiro,Maurício Barbieri,Mano Menezes,2.0,8.0,48750000.0,16800000.0,27.6,28.3,1.0,0.0,1.0,0.0
2018,31,Estádio Jornalista Mário Filho,Rafael Traci,65102.0,Flamengo,Palmeiras,Dorival Júnior,Luiz Felipe Scolari,2.0,1.0,45550000.0,26850000.0,27.3,29.2,1.0,1.0,0.0,0.0
2018,38,Estádio Governador Roberto Santos,Bruno Arleu de Araújo,27776.0,EC Bahia,Cruzeiro,Enderson Moreira,Mano Menezes,11.0,8.0,11150000.0,13800000.0,27.7,24.1,0.0,0.0,0.0,0.0
2018,22,Estádio Manoel Barradas,Luiz Flávio de Oliveira,12603.0,EC Vitória,América-MG,Paulo César Carpegiani,Adilson Batista,17.0,9.0,6200000.0,9050000.0,22.2,31.0,1.0,0.0,0.0,0.0
2018,33,Estádio Manoel Barradas,Luiz Flávio de Oliveira,22332.0,EC Vitória,EC Bahia,João Burse,Enderson Moreira,17.0,11.0,6750000.0,13150000.0,24.4,26.7,2.0,2.0,1.0,1.0
2018,35,Estádio Manoel Barradas,Flavio Rodrigues de Souza,8440.0,EC Vitória,Atlético-PR,João Burse,Tiago Nunes,18.0,8.0,5530000.0,11300000.0,24.5,26.8,1.0,2.0,0.0,1.0
2018,19,Neo Química Arena,Wagner Reway,32848.0,Corinthians,Grêmio,Osmar Loss,Renato Gaúcho,7.0,4.0,27300000.0,50750000.0,27.9,27.8,0.0,1.0,0.0,0.0
2018,22,Neo Química Arena,Wagner do Nascimento Magalhães,29609.0,Corinthians,Atlético-MG,Osmar Loss,Thiago Larghi,8.0,6.0,17700000.0,18950000.0,26.3,29.6,1.0,1.0,1.0,1.0
2018,34,Allianz Parque,Braulio da Silva Machado,37430.0,Palmeiras,Fluminense,Luiz Felipe Scolari,Marcelo Oliveira,1.0,10.0,42000000.0,12550000.0,27.8,25.9,3.0,0.0,1.0,0.0
2018,35,Estádio Olímpico Nilton Santos,Rafael Traci,19006.0,Botafogo,Internacional,Zé Ricardo,Odair Hellmann,11.0,2.0,15650000.0,24500000.0,25.6,28.3,1.0,0.0,1.0,0.0
2018,28,Estádio Cícero Pompeu de Toledo,Wilton Sampaio,56694.0,São Paulo,Palmeiras,Diego Aguirre,Luiz Felipe Scolari,3.0,1.0,35750000.0,40900000.0,30.8,28.2,0.0,2.0,0.0,2.0
2018,35,Estádio Cícero Pompeu de Toledo,Héber Lopes,14058.0,São Paulo,Cruzeiro,André Jardine,Mano Menezes,5.0,7.0,30150000.0,22800000.0,29.0,31.8,1.0,0.0,1.0,0.0
